image1,image2,score,same_eye
philipr2.bmp,weecml5.bmp,0.46683242180896023,False
philipr2.bmp,maranl3.bmp,0.45967927045584595,False
philipr2.bmp,hockl3.bmp,0.4518777658685969,False
philipr2.bmp,bryanr5.bmp,0.43476605452674894,False
philipr2.bmp,loker3.bmp,0.4521130080060999,False
philipr2.bmp,chingycl4.bmp,0.4537354628687691,False
philipr2.bmp,tickl4.bmp,0.4679100379055008,False
philipr2.bmp,lokel5.bmp,0.44576575400931195,False
philipr2.bmp,philipr3.bmp,0.3011650602409639,True
philipr2.bmp,tickr5.bmp,0.45514112926136363,False
philipr2.bmp,salal2.bmp,0.4564733577194753,False
philipr2.bmp,lecr2.bmp,0.4702599776369735,False
philipr2.bmp,loker2.bmp,0.4513920649350649,False
philipr2.bmp,tingcyr1.bmp,0.4458256268156424,False
philipr2.bmp,fionar4.bmp,0.46093077801570315,False
philipr2.bmp,lecr4.bmp,0.46985119630709427,False
philipr2.bmp,chualsr2.bmp,0.44826385374607447,False
philipr2.bmp,sitil5.bmp,0.46924111626685344,False
philipr2.bmp,tickl2.bmp,0.4705293205197618,False
philipr2.bmp,mazwanr2.bmp,0.45781257452830193,False
philipr2.bmp,lowyfr4.bmp,0.4238645239121068,False
philipr2.bmp,vimalar1.bmp,0.44682313440672033,False
philipr2.bmp,maranl4.bmp,0.4580010523836442,False
philipr2.bmp,nkll2.bmp,0.4606853454731109,False
philipr2.bmp,liujwr2.bmp,0.4455579605263158,False
philipr2.bmp,tanwnl1.bmp,0.44214741878384006,False
philipr2.bmp,chualsr4.bmp,0.45792377358490566,False
philipr2.bmp,christinel4.bmp,0.4610666100746269,False
philipr2.bmp,fatmar1.bmp,0.4405350280063014,False
philipr2.bmp,winl4.bmp,0.4382237406015037,False
philipr2.bmp,ongbll4.bmp,0.4424914694357367,False
philipr2.bmp,zaridahr1.bmp,0.444128922821141,False
philipr2.bmp,fional2.bmp,0.47880537453183525,False
philipr2.bmp,lecl5.bmp,0.4558655400696864,False
philipr2.bmp,tonghlr4.bmp,0.4482013839128907,False
philipr2.bmp,yannr5.bmp,0.4667576548827441,False
philipr2.bmp,fional1.bmp,0.4605021405579399,False
philipr2.bmp,fatmar2.bmp,0.4549358784850079,False
philipr2.bmp,mahskl5.bmp,0.45777475346512153,False
philipr2.bmp,lowyfr5.bmp,0.4524812488262911,False
philipr2.bmp,roslir5.bmp,0.4443187163978495,False
philipr2.bmp,sarinal2.bmp,0.44272417869683967,False
philipr2.bmp,sarinar5.bmp,0.44736912230532333,False
philipr2.bmp,mazwanr1.bmp,0.45803384518747586,False
philipr2.bmp,pclr2.bmp,0.45700607621736056,False
philipr2.bmp,minglil2.bmp,0.45931250663129974,False
philipr2.bmp,yannr3.bmp,0.4589254777738887,False
philipr2.bmp,minglir5.bmp,0.4609293689224052,False
philipr2.bmp,lokel4.bmp,0.4408601611949128,False
philipr2.bmp,mazwanl2.bmp,0.4448109733879222,False
philipr2.bmp,norsuhaidahl3.bmp,0.4409883703312192,False
philipr2.bmp,chingycr2.bmp,0.44486355779541065,False
philipr2.bmp,lpjl2.bmp,0.4603160469822277,False
philipr2.bmp,zulaikahr5.bmp,0.44433426115581565,False
philipr2.bmp,christinel3.bmp,0.4422511246504195,False
philipr2.bmp,mahskr2.bmp,0.45780504818847045,False
philipr2.bmp,suzailil2.bmp,0.4581965494699647,False
philipr2.bmp,chualsl4.bmp,0.4547739894117647,False
philipr2.bmp,ngkokwhyl2.bmp,0.4453264849921011,False
philipr2.bmp,ongblr3.bmp,0.42229259215570625,False
philipr2.bmp,chingycl3.bmp,0.456816875,False
philipr2.bmp,chingycl5.bmp,0.4608349292285917,False
philipr2.bmp,weecml1.bmp,0.47187439082568805,False
philipr2.bmp,salal3.bmp,0.4485895815334774,False
philipr2.bmp,hockl1.bmp,0.44415685504379765,False
philipr2.bmp,pclr1.bmp,0.4645886717517097,False
philipr2.bmp,weecml2.bmp,0.46481108465608467,False
philipr2.bmp,suzailir3.bmp,0.4638169626168225,False
philipr2.bmp,lpjl1.bmp,0.4650360656316161,False
philipr2.bmp,lpjr3.bmp,0.4501836135804804,False
philipr2.bmp,minglil1.bmp,0.4643454293339522,False
philipr2.bmp,eugenehol1.bmp,0.4607051149122807,False
philipr2.bmp,thomasr5.bmp,0.42252831509539845,False
philipr2.bmp,chingycr5.bmp,0.4509330438931297,False
philipr2.bmp,lowyfr3.bmp,0.41976111731843574,False
philipr2.bmp,nkll3.bmp,0.4702171472222222,False
philipr2.bmp,vimalal5.bmp,0.45096283719285835,False
philipr2.bmp,chongpkr2.bmp,0.4488729313965698,False
philipr2.bmp,pclr3.bmp,0.43598564153066965,False
philipr2.bmp,lowyfl2.bmp,0.44696449418854933,False
philipr2.bmp,fionar1.bmp,0.4558470596533656,False
philipr2.bmp,roslir1.bmp,0.4455146284871244,False
philipr2.bmp,fatmal2.bmp,0.4647100332516626,False
philipr2.bmp,weecmr1.bmp,0.43860642807140354,False
philipr2.bmp,hockr2.bmp,0.4265624482137496,False
philipr2.bmp,eugenehol5.bmp,0.4494111300907161,False
philipr2.bmp,hockr5.bmp,0.42736315291124927,False
philipr2.bmp,fatmar5.bmp,0.43584942772138613,False
philipr2.bmp,tonghll5.bmp,0.44129944679500743,False
philipr2.bmp,ongbll5.bmp,0.44554503656821376,False
philipr2.bmp,christinel5.bmp,0.4603689975144987,False
philipr2.bmp,norazar2.bmp,0.47389131606580326,False
philipr2.bmp,fatmal1.bmp,0.45420256037801887,False
philipr2.bmp,winr4.bmp,0.45853831671415,False
philipr2.bmp,aevar1.bmp,0.459506101680084,False
philipr2.bmp,winl5.bmp,0.44065104035308955,False
philipr2.bmp,sarinar2.bmp,0.46534944245409765,False
philipr2.bmp,chualsl3.bmp,0.4557991722158439,False
philipr2.bmp,eugenehol3.bmp,0.4668649953540235,False
philipr2.bmp,chingycl2.bmp,0.4562717267593397,False
philipr2.bmp,kelvinr2.bmp,0.46052211340206184,False
philipr2.bmp,masr3.bmp,0.4555303656554713,False
philipr2.bmp,tanwnr2.bmp,0.43731658077843005,False
philipr2.bmp,bryanr4.bmp,0.43989768539325846,False
philipr2.bmp,suzailir2.bmp,0.46062000526426616,False
philipr2.bmp,weecml4.bmp,0.47245211920529806,False
philipr2.bmp,chualsl2.bmp,0.4547602164775115,False
philipr2.bmp,kelvinl5.bmp,0.4738398604151754,False
philipr2.bmp,mazwanr4.bmp,0.4640414947780679,False
philipr2.bmp,tickr3.bmp,0.46735204353932586,False
philipr2.bmp,tanwnl5.bmp,0.45366580468178497,False
philipr2.bmp,roslir2.bmp,0.45124454298150163,False
philipr2.bmp,lowyfr2.bmp,0.42229990070760104,False
philipr2.bmp,maranl1.bmp,0.4733354934010152,False
philipr2.bmp,masr5.bmp,0.456893885377765,False
philipr2.bmp,liujwr3.bmp,0.4584565555555556,False
philipr2.bmp,mimir2.bmp,0.478720629417383,False
philipr2.bmp,philipr1.bmp,0.3160629841402337,True
philipr2.bmp,ngkokwhyr1.bmp,0.4593224506939372,False
philipr2.bmp,mazwanl1.bmp,0.4450331392532795,False
philipr2.bmp,roslil5.bmp,0.43705367192530586,False
philipr2.bmp,minglil5.bmp,0.4661798952879581,False
philipr2.bmp,fionar3.bmp,0.4764473367328681,False
philipr2.bmp,christiner5.bmp,0.4507714856941839,False
philipr2.bmp,mahskl2.bmp,0.4575907038276511,False
philipr2.bmp,christinel2.bmp,0.45078644470634455,False
philipr2.bmp,maranr2.bmp,0.4582073614049937,False
philipr2.bmp,salar1.bmp,0.45200148931172185,False
philipr2.bmp,tonghlr1.bmp,0.4493347041076816,False
philipr2.bmp,ngkokwhyl4.bmp,0.4498754586834734,False
philipr2.bmp,zaridahl4.bmp,0.46750991074553727,False
philipr2.bmp,fatmal4.bmp,0.45843496324816235,False
