image1,image2,score,same_eye
Img_7_1_4.jpg,Img_9_1_1.jpg,0.48127234433374844,False
Img_7_1_4.jpg,Img_44_1_2.jpg,0.4740603431906615,False
Img_7_1_4.jpg,Img_133_1_4.jpg,0.4592100576318547,False
Img_7_1_4.jpg,Img_9_1_4.jpg,0.4778326611893584,False
Img_7_1_4.jpg,Img_168_1_2.jpg,0.4684242504626773,False
Img_7_1_4.jpg,Img_235_1_1.jpg,0.47961216366612114,False
Img_7_1_4.jpg,Img_239_1_1.jpg,0.4635441335531739,False
Img_7_1_4.jpg,Img_95_1_2.jpg,0.4680490666771505,False
Img_7_1_4.jpg,Img_70_1_1.jpg,0.46808514420062697,False
Img_7_1_4.jpg,Img_195_1_2.jpg,0.4632560826650216,False
Img_7_1_4.jpg,Img_76_1_1.jpg,0.46974646719999996,False
Img_7_1_4.jpg,Img_194_1_2.jpg,0.45426652375077115,False
Img_7_1_4.jpg,Img_37_1_4.jpg,0.4731528028779205,False
Img_7_1_4.jpg,Img_199_1_1.jpg,0.470553395667469,False
Img_7_1_4.jpg,Img_35_1_2.jpg,0.4568580925432756,False
Img_7_1_4.jpg,Img_217_1_2.jpg,0.47069651278409086,False
Img_7_1_4.jpg,Img_220_1_2.jpg,0.4635842713741779,False
Img_7_1_4.jpg,Img_241_1_1.jpg,0.4668335842072795,False
Img_7_1_4.jpg,Img_105_1_5.jpg,0.45785585905830994,False
Img_7_1_4.jpg,Img_239_1_6.jpg,0.46550499277224544,False
Img_7_1_4.jpg,Img_57_1_4.jpg,0.4632264023399415,False
Img_7_1_4.jpg,Img_68_1_4.jpg,0.4710539538770054,False
Img_7_1_4.jpg,Img_47_1_3.jpg,0.46514204145728644,False
Img_7_1_4.jpg,Img_132_1_2.jpg,0.4478007355114103,False
Img_7_1_4.jpg,Img_39_1_2.jpg,0.45690431523750774,False
Img_7_1_4.jpg,Img_30_1_5.jpg,0.4685883931678001,False
Img_7_1_4.jpg,Img_238_1_1.jpg,0.47219455037402513,False
Img_7_1_4.jpg,Img_110_1_5.jpg,0.4634848134739493,False
Img_7_1_4.jpg,Img_67_1_2.jpg,0.4529040488534397,False
Img_7_1_4.jpg,Img_47_1_5.jpg,0.47092326341764346,False
Img_7_1_4.jpg,Img_111_1_3.jpg,0.4521153775743707,False
Img_7_1_4.jpg,Img_151_1_4.jpg,0.4684669011976048,False
Img_7_1_4.jpg,Img_147_1_3.jpg,0.44499054398507926,False
Img_7_1_4.jpg,Img_132_1_1.jpg,0.45274095009432347,False
Img_7_1_4.jpg,Img_210_1_5.jpg,0.462963243348374,False
Img_7_1_4.jpg,Img_114_1_2.jpg,0.4513100185056674,False
Img_7_1_4.jpg,Img_17_1_1.jpg,0.4306665831599168,False
Img_7_1_4.jpg,Img_40_1_2.jpg,0.4640698759169658,False
Img_7_1_4.jpg,Img_80_1_1.jpg,0.4532720191297036,False
Img_7_1_4.jpg,Img_238_1_5.jpg,0.46543266391370297,False
Img_7_1_4.jpg,Img_22_1_3.jpg,0.47346844811018585,False
Img_7_1_4.jpg,Img_216_1_2.jpg,0.45355702239328205,False
Img_7_1_4.jpg,Img_205_1_2.jpg,0.45734951625631315,False
Img_7_1_4.jpg,Img_91_1_2.jpg,0.46802743265713337,False
Img_7_1_4.jpg,Img_140_1_5.jpg,0.4674450032097577,False
Img_7_1_4.jpg,Img_177_1_4.jpg,0.4800643908081431,False
Img_7_1_4.jpg,Img_23_1_2.jpg,0.4629596164478231,False
Img_7_1_4.jpg,Img_195_1_4.jpg,0.46404298889574336,False
Img_7_1_4.jpg,Img_241_1_3.jpg,0.4724144808570978,False
Img_7_1_4.jpg,Img_33_1_3.jpg,0.4625965352202258,False
Img_7_1_4.jpg,Img_120_1_4.jpg,0.46452997532387413,False
Img_7_1_4.jpg,Img_239_1_4.jpg,0.472883336483932,False
Img_7_1_4.jpg,Img_130_1_2.jpg,0.44308293274531424,False
Img_7_1_4.jpg,Img_153_1_1.jpg,0.45498908246134623,False
Img_7_1_4.jpg,Img_116_1_5.jpg,0.46042467959930033,False
Img_7_1_4.jpg,Img_13_1_3.jpg,0.46510171563236447,False
Img_7_1_4.jpg,Img_112_1_2.jpg,0.47235391228680823,False
Img_7_1_4.jpg,Img_82_1_1.jpg,0.46290011363636363,False
Img_7_1_4.jpg,Img_130_1_1.jpg,0.44878952388770316,False
Img_7_1_4.jpg,Img_64_1_3.jpg,0.4387059566998245,False
Img_7_1_4.jpg,Img_126_1_4.jpg,0.4587748516465602,False
Img_7_1_4.jpg,Img_92_1_5.jpg,0.43906985069782534,False
Img_7_1_4.jpg,Img_12_1_4.jpg,0.4606053972257251,False
Img_7_1_4.jpg,Img_98_1_5.jpg,0.4759416948621554,False
Img_7_1_4.jpg,Img_48_1_3.jpg,0.44442273014105416,False
Img_7_1_4.jpg,Img_76_1_5.jpg,0.46229737986270025,False
Img_7_1_4.jpg,Img_118_1_4.jpg,0.44138102455661665,False
Img_7_1_4.jpg,Img_36_1_2.jpg,0.46226756042158823,False
Img_7_1_4.jpg,Img_207_1_3.jpg,0.4613771689340451,False
Img_7_1_4.jpg,Img_213_1_4.jpg,0.4507931141100102,False
Img_7_1_4.jpg,Img_150_1_2.jpg,0.4732564504112991,False
Img_7_1_4.jpg,Img_119_1_4.jpg,0.44170239968986236,False
Img_7_1_4.jpg,Img_46_1_4.jpg,0.46163951592082614,False
Img_7_1_4.jpg,Img_109_1_3.jpg,0.4627457873226403,False
Img_7_1_4.jpg,Img_57_1_5.jpg,0.45927839451709473,False
Img_7_1_4.jpg,Img_99_1_2.jpg,0.47465193322023447,False
Img_7_1_4.jpg,Img_116_1_3.jpg,0.46305173860911275,False
Img_7_1_4.jpg,Img_241_1_4.jpg,0.46770488351399453,False
Img_7_1_4.jpg,Img_49_1_1.jpg,0.45071173379483953,False
Img_7_1_4.jpg,Img_22_1_5.jpg,0.4597074286172602,False
Img_7_1_4.jpg,Img_238_1_4.jpg,0.47098605304899543,False
Img_7_1_4.jpg,Img_232_1_1.jpg,0.4741820539419087,False
Img_7_1_4.jpg,Img_204_1_2.jpg,0.4669268931888545,False
Img_7_1_4.jpg,Img_157_1_3.jpg,0.4621049294935452,False
Img_7_1_4.jpg,Img_97_1_1.jpg,0.46967900084674,False
Img_7_1_4.jpg,Img_104_1_1.jpg,0.4708183848470439,False
Img_7_1_4.jpg,Img_160_1_4.jpg,0.4488498706896552,False
Img_7_1_4.jpg,Img_212_1_1.jpg,0.453552044381492,False
Img_7_1_4.jpg,Img_46_1_5.jpg,0.4546043778234087,False
Img_7_1_4.jpg,Img_107_1_3.jpg,0.4463295819878005,False
Img_7_1_4.jpg,Img_35_1_5.jpg,0.46227611644471966,False
Img_7_1_4.jpg,Img_30_1_2.jpg,0.472421129032258,False
Img_7_1_4.jpg,Img_67_1_3.jpg,0.44370995075832187,False
Img_7_1_4.jpg,Img_141_1_4.jpg,0.4337044080563288,False
Img_7_1_4.jpg,Img_66_1_1.jpg,0.46686362001563725,False
Img_7_1_4.jpg,Img_162_1_5.jpg,0.46084633321073926,False
Img_7_1_4.jpg,Img_240_1_1.jpg,0.4554170351758794,False
Img_7_1_4.jpg,Img_128_1_2.jpg,0.46462864544319604,False
Img_7_1_4.jpg,Img_104_1_2.jpg,0.47785856039668345,False
Img_7_1_4.jpg,Img_223_1_4.jpg,0.4651728801195289,False
Img_7_1_4.jpg,Img_145_1_5.jpg,0.4687423459942547,False
